0.000456,0.000081,1.036004,0.002525,-0.012601,-0.021759,0.999681,0.009005,-0.046140,0.167835,0.062644,-0.237356,-0.024335,0.074217,0.138595,0.145152,-0.266632,0.001029,0.160887,1.736871,-0.003384,1.499874,-0.051330,-1.749222,-0.015562,1.375972
0.001145,-0.000130,1.034485,0.002443,-0.013946,-0.022896,0.999638,0.011254,-0.046002,0.172327,0.075847,-0.256161,-0.025063,0.074910,0.153142,0.128843,-0.280994,0.003228,0.209393,1.743430,0.003364,1.485496,-0.041555,-1.753434,-0.027482,1.352416
0.001359,-0.000333,1.033761,0.001690,-0.015205,-0.023065,0.999617,0.011672,-0.044133,0.176346,0.076595,-0.261102,-0.025333,0.076792,0.158974,0.125833,-0.284270,0.005214,0.225214,1.744619,0.010951,1.484715,-0.033664,-1.746445,-0.036393,1.343226
0.001532,-0.000457,1.033390,0.000908,-0.016360,-0.022030,0.999623,0.010009,-0.042368,0.179158,0.076663,-0.262537,-0.026962,0.078545,0.162889,0.125289,-0.285192,0.007351,0.215335,1.757219,0.010095,1.483821,-0.024332,-1.748974,-0.038832,1.343717
0.001654,-0.000492,1.033139,0.000300,-0.017536,-0.020527,0.999635,0.007213,-0.041199,0.181570,0.076678,-0.262871,-0.029246,0.079765,0.166112,0.125743,-0.286131,0.009393,0.202923,1.765571,0.005994,1.480500,-0.017338,-1.755277,-0.039986,1.350732
0.001686,-0.000480,1.032941,0.000198,-0.018593,-0.018960,0.999647,0.004033,-0.041151,0.183467,0.076684,-0.262699,-0.031631,0.079869,0.168737,0.126454,-0.287607,0.011128,0.189686,1.771888,0.010259,1.478484,-0.013934,-1.761547,-0.043429,1.359028
0.001603,-0.000421,1.032811,0.000686,-0.019275,-0.017384,0.999663,0.000636,-0.042369,0.184310,0.076687,-0.262192,-0.034234,0.078669,0.170695,0.126524,-0.289076,0.012330,0.180516,1.766282,0.030368,1.477381,-0.011392,-1.764384,-0.052742,1.362375
0.001400,-0.000266,1.032757,0.001317,-0.019403,-0.015859,0.999685,-0.002787,-0.044001,0.183753,0.076692,-0.261431,-0.036957,0.077027,0.171940,0.125368,-0.290073,0.012675,0.170589,1.765641,0.053297,1.478025,-0.006429,-1.767906,-0.070050,1.358773
0.001074,0.000011,1.032758,0.001582,-0.019051,-0.014507,0.999712,-0.005741,-0.044977,0.182128,0.076698,-0.260649,-0.039282,0.076051,0.172388,0.123319,-0.290599,0.012186,0.168769,1.768690,0.067753,1.476741,0.003446,-1.770619,-0.092163,1.352196
0.000595,0.000375,1.032804,0.001599,-0.018543,-0.013370,0.999737,-0.007831,-0.045422,0.180233,0.076696,-0.260053,-0.041099,0.075552,0.172053,0.121296,-0.290683,0.011508,0.165707,1.780786,0.071448,1.476533,0.017827,-1.774243,-0.109269,1.349485
-0.000045,0.000788,1.032895,0.001670,-0.018092,-0.012399,0.999758,-0.009331,-0.045970,0.178412,0.076693,-0.259607,-0.042734,0.074919,0.171146,0.119874,-0.290380,0.011354,0.163546,1.784045,0.077846,1.473943,0.030738,-1.775972,-0.117836,1.352898
-0.000842,0.001215,1.033049,0.001904,-0.017552,-0.011546,0.999777,-0.010826,-0.046917,0.176183,0.076694,-0.259081,-0.044005,0.073994,0.169356,0.119238,-0.289739,0.011782,0.159591,1.784701,0.087259,1.470758,0.039422,-1.777167,-0.121900,1.359329
