0.000175,-0.000025,1.023131,0.001697,0.023950,-0.070700,0.997209,0.212119,0.018935,-0.164812,0.402828,-0.278228,-0.198175,-0.038908,-0.179752,0.377666,-0.305179,-0.005964,-0.170103,1.659531,0.197100,1.113771,-0.188739,-1.572676,-0.204203,1.049560
-0.000051,-0.000151,1.020761,0.001502,0.024487,-0.073603,0.996986,0.237663,0.019585,-0.172884,0.412117,-0.303922,-0.212440,-0.035878,-0.184867,0.385965,-0.329588,-0.001663,-0.125587,1.627023,0.328507,1.037855,-0.147121,-1.529312,-0.341017,0.953559
-0.000542,0.000060,1.020033,0.001013,0.025432,-0.076196,0.996768,0.246266,0.020348,-0.175969,0.413198,-0.309543,-0.212039,-0.034224,-0.185752,0.383702,-0.333640,0.001562,-0.073462,1.604180,0.427100,0.996113,-0.106198,-1.500598,-0.429889,0.906759
-0.001077,0.000260,1.020090,0.000612,0.026288,-0.078212,0.996590,0.251050,0.020745,-0.177052,0.410867,-0.309496,-0.209874,-0.032928,-0.185257,0.378334,-0.331652,0.003961,-0.031682,1.587999,0.496779,0.965478,-0.079944,-1.482378,-0.481914,0.880767
-0.001574,0.000385,1.020439,0.000298,0.027054,-0.079798,0.996444,0.254824,0.020958,-0.177046,0.406711,-0.307697,-0.208099,-0.031743,-0.184222,0.372092,-0.328280,0.005688,0.000467,1.578042,0.543808,0.943538,-0.067076,-1.469273,-0.501637,0.878457
-0.002022,0.000440,1.020878,0.000039,0.027727,-0.080985,0.996330,0.257781,0.021132,-0.176412,0.401680,-0.305264,-0.206842,-0.030643,-0.182927,0.365858,-0.324772,0.006895,0.020889,1.569452,0.574915,0.924434,-0.061145,-1.462710,-0.514311,0.871506
-0.002425,0.000437,1.021329,-0.000149,0.028294,-0.081836,0.996244,0.260026,0.021248,-0.175367,0.396299,-0.302604,-0.206061,-0.029706,-0.181517,0.360002,-0.321498,0.007669,0.034189,1.562815,0.595259,0.909479,-0.056170,-1.457415,-0.524222,0.864752
-0.002777,0.000390,1.021769,-0.000214,0.028764,-0.082455,0.996180,0.261679,0.021188,-0.173996,0.390814,-0.299886,-0.205818,-0.029048,-0.179998,0.354392,-0.318468,0.008044,0.042980,1.557694,0.608357,0.898321,-0.051617,-1.452713,-0.533347,0.859251
-0.003067,0.000316,1.022212,-0.000185,0.029140,-0.082846,0.996136,0.262914,0.020989,-0.172194,0.384991,-0.297043,-0.206215,-0.028650,-0.178100,0.348502,-0.315454,0.008077,0.048035,1.553465,0.616673,0.889880,-0.047963,-1.448333,-0.542225,0.855521
-0.003284,0.000215,1.022682,-0.000101,0.029441,-0.082998,0.996115,0.263876,0.020710,-0.169779,0.378376,-0.293880,-0.207285,-0.028384,-0.175564,0.341806,-0.312195,0.007853,0.050064,1.549654,0.621621,0.883044,-0.045583,-1.444664,-0.549664,0.854194
-0.003432,0.000074,1.023170,0.000050,0.029588,-0.082994,0.996111,0.264694,0.020383,-0.166645,0.371125,-0.290435,-0.208613,-0.028298,-0.172238,0.334332,-0.308694,0.007367,0.050144,1.546091,0.624137,0.877242,-0.045040,-1.441405,-0.556306,0.854736
-0.003515,-0.000117,1.023628,0.000289,0.029590,-0.082930,0.996116,0.265485,0.019997,-0.163122,0.363870,-0.286944,-0.209858,-0.028495,-0.168614,0.326926,-0.305265,0.006645,0.049394,1.543045,0.625426,0.871866,-0.045523,-1.438281,-0.562680,0.855397
-0.003526,-0.000373,1.023975,0.000778,0.029517,-0.082783,0.996130,0.265902,0.019224,-0.159739,0.357545,-0.283829,-0.210987,-0.029235,-0.166348,0.322415,-0.303091,0.005767,0.048635,1.539807,0.626940,0.866016,-0.044498,-1.435576,-0.569808,0.854634
-0.003439,-0.000706,1.024177,0.001374,0.029444,-0.082510,0.996154,0.265915,0.018347,-0.156887,0.352586,-0.281377,-0.211998,-0.030187,-0.165773,0.321453,-0.302660,0.004823,0.049000,1.536483,0.629764,0.858660,-0.041307,-1.432542,-0.579542,0.852194
-0.003251,-0.001142,1.024246,0.001984,0.029372,-0.082143,0.996186,0.265631,0.017600,-0.154642,0.349031,-0.279595,-0.212792,-0.031108,-0.166275,0.322963,-0.303686,0.003867,0.050262,1.533231,0.635352,0.850822,-0.036421,-1.430022,-0.589825,0.849726
-0.002973,-0.001700,1.024189,0.002548,0.029171,-0.081635,0.996232,0.265008,0.017163,-0.153012,0.347300,-0.278619,-0.213150,-0.031964,-0.167083,0.326119,-0.305804,0.002942,0.051403,1.530487,0.643102,0.843136,-0.030469,-1.428219,-0.600141,0.848263
-0.002598,-0.002382,1.024020,0.003061,0.028587,-0.081027,0.996297,0.264077,0.017125,-0.151372,0.347260,-0.278480,-0.213418,-0.032884,-0.167277,0.330139,-0.308704,0.001984,0.051926,1.528592,0.650918,0.836061,-0.024169,-1.427240,-0.610443,0.848083
-0.002096,-0.003191,1.023807,0.003513,0.027763,-0.080274,0.996380,0.263024,0.017422,-0.149390,0.347694,-0.278719,-0.213899,-0.033777,-0.166182,0.333201,-0.311597,0.000940,0.051629,1.528365,0.656030,0.831002,-0.018275,-1.426743,-0.621297,0.848852
-0.001484,-0.004149,1.023575,0.003925,0.026746,-0.079377,0.996478,0.261851,0.018039,-0.146990,0.348233,-0.279111,-0.214709,-0.034591,-0.164086,0.335538,-0.314387,-0.000159,0.050541,1.529781,0.658134,0.828450,-0.013024,-1.426658,-0.632702,0.849440
-0.000777,-0.005252,1.023314,0.004249,0.025572,-0.078406,0.996584,0.260361,0.019084,-0.144172,0.348828,-0.279689,-0.215585,-0.035211,-0.161480,0.337959,-0.317317,-0.001174,0.049255,1.532358,0.658538,0.827829,-0.008102,-1.427254,-0.643300,0.850042
0.000005,-0.006510,1.023022,0.004526,0.024237,-0.077551,0.996683,0.258737,0.020493,-0.140708,0.349139,-0.280384,-0.216173,-0.035705,-0.158493,0.340597,-0.320480,-0.002118,0.048849,1.534590,0.659871,0.827801,-0.003504,-1.428791,-0.652753,0.850424
0.000803,-0.007927,1.022677,0.004651,0.022729,-0.076752,0.996780,0.257255,0.022451,-0.137070,0.349701,-0.281272,-0.216455,-0.035839,-0.155310,0.343871,-0.323984,-0.003054,0.049100,1.535219,0.664561,0.826583,0.000833,-1.429876,-0.661925,0.849723
0.001575,-0.009528,1.022242,0.004755,0.021287,-0.075838,0.996882,0.255723,0.024616,-0.134369,0.351552,-0.282602,-0.216465,-0.035704,-0.153131,0.349034,-0.328301,-0.003954,0.050861,1.534726,0.671515,0.823396,0.005317,-1.430262,-0.672343,0.847340
0.002326,-0.011341,1.021696,0.004812,0.020064,-0.074717,0.996991,0.254157,0.027035,-0.133233,0.355210,-0.284540,-0.216400,-0.035100,-0.152335,0.356362,-0.333699,-0.004777,0.053645,1.533633,0.679568,0.818430,0.010875,-1.429933,-0.683778,0.843537
0.003044,-0.013355,1.021046,0.004682,0.018938,-0.073429,0.997110,0.252337,0.030039,-0.133606,0.361059,-0.287240,-0.216218,-0.033833,-0.152057,0.364820,-0.339815,-0.005520,0.056762,1.532309,0.687658,0.812173,0.017400,-1.428676,-0.695680,0.838541
0.003726,-0.015566,1.020361,0.004386,0.017751,-0.072073,0.997232,0.250605,0.033618,-0.134431,0.367685,-0.290138,-0.216182,-0.032018,-0.151160,0.372646,-0.345898,-0.006194,0.059959,1.529989,0.695166,0.804635,0.024228,-1.426567,-0.707299,0.832931
0.004330,-0.017943,1.019688,0.003979,0.016435,-0.070782,0.997348,0.248710,0.037628,-0.135235,0.374528,-0.292846,-0.216083,-0.029841,-0.149430,0.379385,-0.351551,-0.006787,0.063051,1.526374,0.701313,0.796565,0.030333,-1.423579,-0.717364,0.827442
0.004822,-0.020494,1.019061,0.003558,0.015174,-0.069671,0.997448,0.246583,0.041824,-0.136357,0.381590,-0.295033,-0.215429,-0.027373,-0.147482,0.385331,-0.356747,-0.007319,0.066495,1.522614,0.705797,0.789080,0.035005,-1.420328,-0.725103,0.822651
0.005187,-0.023236,1.018519,0.003009,0.014137,-0.068802,0.997526,0.244827,0.046396,-0.137957,0.388308,-0.296654,-0.214317,-0.024229,-0.145308,0.389818,-0.361177,-0.007827,0.070509,1.519437,0.709416,0.782998,0.037772,-1.416569,-0.730700,0.818566
0.005393,-0.026172,1.018094,0.002340,0.013190,-0.068242,0.997579,0.243751,0.051372,-0.139507,0.394119,-0.297528,-0.213183,-0.020467,-0.142553,0.392472,-0.364617,-0.008300,0.074546,1.516770,0.712600,0.778554,0.038766,-1.412656,-0.733577,0.815062
0.005427,-0.029298,1.017854,0.001591,0.012391,-0.068006,0.997607,0.243314,0.056639,-0.140318,0.397439,-0.297046,-0.212834,-0.016120,-0.138982,0.392353,-0.366588,-0.008695,0.077996,1.514145,0.715549,0.775563,0.037999,-1.408725,-0.733255,0.811997
0.005276,-0.032627,1.017794,0.000757,0.011732,-0.068180,0.997604,0.243540,0.062278,-0.140279,0.398163,-0.295189,-0.212810,-0.011171,-0.134667,0.389690,-0.367186,-0.009032,0.080852,1.511003,0.718206,0.773733,0.035498,-1.404518,-0.730513,0.809334
0.004921,-0.036141,1.017829,-0.000164,0.011127,-0.068592,0.997583,0.243453,0.068297,-0.139710,0.397462,-0.292585,-0.212744,-0.005714,-0.129965,0.385769,-0.367271,-0.009166,0.083064,1.507635,0.720664,0.772297,0.031883,-1.399923,-0.727181,0.806715
0.004344,-0.039829,1.017922,-0.001065,0.010593,-0.069121,0.997551,0.243465,0.074404,-0.138839,0.395507,-0.289398,-0.212632,0.000013,-0.125316,0.381298,-0.367017,-0.009149,0.084563,1.503678,0.722777,0.770041,0.028080,-1.395230,-0.724080,0.804039
0.003522,-0.043707,1.018053,-0.001965,0.010269,-0.069634,0.997518,0.243911,0.080591,-0.138356,0.392707,-0.285820,-0.212471,0.006161,-0.121073,0.376490,-0.366513,-0.009154,0.082973,1.495963,0.725409,0.757232,0.024629,-1.390720,-0.721589,0.801153
0.002451,-0.047774,1.018203,-0.002993,0.010201,-0.069841,0.997501,0.244882,0.087094,-0.138856,0.389533,-0.282023,-0.212598,0.013022,-0.117163,0.371337,-0.365840,-0.009369,0.082728,1.490756,0.727697,0.751989,0.021854,-1.385616,-0.720191,0.798279
0.001140,-0.052000,1.018394,-0.004140,0.010364,-0.069639,0.997510,0.245828,0.093898,-0.140540,0.386494,-0.277454,-0.213589,0.020528,-0.113297,0.365360,-0.364809,-0.009841,0.081076,1.486923,0.727527,0.748985,0.020576,-1.380039,-0.720150,0.795448
-0.000385,-0.056324,1.018626,-0.005444,0.010724,-0.069049,0.997541,0.246645,0.101004,-0.142936,0.383004,-0.272277,-0.215478,0.028646,-0.109451,0.358628,-0.363361,-0.010573,0.077525,1.484101,0.725076,0.747007,0.020855,-1.373915,-0.721559,0.792655
-0.002099,-0.060698,1.018884,-0.006810,0.011235,-0.068272,0.997580,0.247569,0.108172,-0.145416,0.378434,-0.266754,-0.217785,0.037092,-0.105809,0.351494,-0.361608,-0.011548,0.072538,1.481748,0.721687,0.745890,0.021884,-1.367731,-0.723720,0.790303
-0.003990,-0.065066,1.019167,-0.008216,0.011924,-0.067427,0.997619,0.248667,0.115285,-0.148008,0.372861,-0.260806,-0.220392,0.045777,-0.102500,0.343950,-0.359560,-0.012659,0.067198,1.479554,0.718519,0.745051,0.022929,-1.361788,-0.726139,0.788695
-0.006040,-0.069389,1.019457,-0.009640,0.012915,-0.066574,0.997651,0.249832,0.122209,-0.151201,0.366926,-0.254681,-0.223030,0.054670,-0.100130,0.336606,-0.357247,-0.013818,0.062527,1.477254,0.716410,0.743670,0.024081,-1.356279,-0.728926,0.787408
-0.008260,-0.073669,1.019711,-0.010952,0.014151,-0.065752,0.997676,0.250941,0.128726,-0.155189,0.361366,-0.248715,-0.225170,0.063518,-0.099182,0.330444,-0.355040,-0.015019,0.059125,1.475016,0.714631,0.741568,0.025356,-1.351440,-0.731828,0.785795
