-0.000332,-0.000280,1.019479,0.010724,-0.013018,0.011867,0.999787,0.130425,-0.055080,-0.055495,0.274964,-0.271553,0.028600,-0.243248,-0.044999,0.060884,0.294134,-0.279620,-0.074700,0.010661,-0.112005,1.763782,0.103905,1.332256,-0.012347,0.205155,0.082852,-0.144804,-1.593862,-0.132000,1.295762,-0.050270,0.208216,-0.192630
0.000952,-0.000422,1.018823,0.010608,-0.013738,0.012624,0.999770,0.137670,-0.049884,-0.054528,0.274687,-0.282622,0.030220,-0.261448,-0.040249,0.060342,0.293699,-0.292557,-0.079957,0.010413,-0.128672,1.754557,0.142899,1.259664,0.041096,0.282068,0.074976,-0.151809,-1.566532,-0.229709,1.207707,-0.155967,0.297049,-0.183920
0.002233,-0.000585,1.018618,0.010377,-0.014452,0.013768,0.999747,0.136932,-0.046106,-0.053327,0.274188,-0.285696,0.029975,-0.266343,-0.035974,0.059953,0.292954,-0.295054,-0.080637,0.009939,-0.136835,1.742803,0.187603,1.225349,0.095263,0.315536,0.064899,-0.139774,-1.542920,-0.344757,1.153430,-0.256081,0.340164,-0.165719
0.003546,-0.000789,1.018588,0.010121,-0.015129,0.014611,0.999728,0.135320,-0.042662,-0.052068,0.273490,-0.287227,0.029444,-0.268588,-0.032016,0.059801,0.291986,-0.295562,-0.080695,0.009510,-0.138308,1.730378,0.237172,1.207024,0.146293,0.331093,0.053793,-0.118322,-1.516935,-0.462807,1.108602,-0.354330,0.363914,-0.157852
0.004861,-0.001044,1.018604,0.009801,-0.015668,0.015095,0.999715,0.134207,-0.039698,-0.050625,0.272995,-0.288641,0.028785,-0.269835,-0.028493,0.060042,0.290894,-0.295545,-0.080865,0.009296,-0.134150,1.717837,0.290785,1.194901,0.192607,0.339459,0.041182,-0.096374,-1.488667,-0.572099,1.065626,-0.451518,0.378101,-0.160798
0.006157,-0.001338,1.018625,0.009417,-0.016078,0.015268,0.999710,0.133637,-0.037316,-0.049015,0.273033,-0.290258,0.028036,-0.270424,-0.025246,0.060611,0.289594,-0.295254,-0.081175,0.009354,-0.123849,1.705998,0.345766,1.185437,0.236172,0.344008,0.028123,-0.078959,-1.461233,-0.663291,1.026598,-0.545847,0.386658,-0.169981
0.007418,-0.001650,1.018650,0.009058,-0.016362,0.015308,0.999708,0.133401,-0.035289,-0.047487,0.273113,-0.291822,0.027290,-0.270730,-0.022256,0.061231,0.288124,-0.294824,-0.081507,0.009613,-0.108754,1.694742,0.400941,1.177124,0.277082,0.346143,0.014717,-0.070730,-1.436607,-0.736267,0.994900,-0.623998,0.389030,-0.169182
0.008638,-0.001971,1.018680,0.008768,-0.016491,0.015299,0.999709,0.133205,-0.033392,-0.046177,0.272673,-0.293048,0.026551,-0.270949,-0.019644,0.061793,0.286626,-0.294369,-0.081821,0.009962,-0.090468,1.684204,0.455504,1.169364,0.315207,0.347014,0.001071,-0.071219,-1.416627,-0.794411,0.970666,-0.679459,0.384270,-0.158647
0.009809,-0.002299,1.018702,0.008519,-0.016484,0.015283,0.999711,0.133054,-0.031851,-0.045011,0.272195,-0.294117,0.025831,-0.271097,-0.017495,0.062354,0.285383,-0.294044,-0.082109,0.010308,-0.070364,1.674612,0.508820,1.162098,0.350327,0.347059,-0.012552,-0.075374,-1.402598,-0.838725,0.953662,-0.715592,0.375760,-0.138709
0.010923,-0.002640,1.018708,0.008279,-0.016363,0.015314,0.999715,0.132820,-0.030785,-0.043916,0.271939,-0.295147,0.025105,-0.271253,-0.015718,0.062975,0.284351,-0.293881,-0.082376,0.010607,-0.049291,1.666348,0.559650,1.155443,0.383211,0.346875,-0.025455,-0.077095,-1.394914,-0.869586,0.943640,-0.743670,0.366877,-0.109648
0.011966,-0.003001,1.018689,0.008030,-0.016118,0.015477,0.999718,0.132377,-0.030423,-0.042850,0.272199,-0.296225,0.024358,-0.271616,-0.014367,0.063720,0.283579,-0.293932,-0.082668,0.010768,-0.029140,1.659431,0.607999,1.148672,0.412910,0.346937,-0.039743,-0.077449,-1.391325,-0.892353,0.937311,-0.765215,0.359971,-0.075124
0.012943,-0.003387,1.018638,0.007794,-0.015756,0.015776,0.999721,0.131714,-0.030827,-0.041825,0.273157,-0.297382,0.023569,-0.272142,-0.013537,0.064575,0.283264,-0.294291,-0.082994,0.010754,-0.011641,1.653672,0.654032,1.141578,0.437814,0.348059,-0.057562,-0.075342,-1.390784,-0.908216,0.934193,-0.783336,0.356166,-0.030736
0.013875,-0.003784,1.018562,0.007507,-0.015301,0.016176,0.999724,0.130902,-0.031796,-0.040720,0.274610,-0.298598,0.022734,-0.272776,-0.013135,0.065624,0.283387,-0.294913,-0.083357,0.010582,0.003299,1.649187,0.695776,1.134011,0.458951,0.353877,-0.077219,-0.072084,-1.392095,-0.920147,0.932390,-0.797836,0.354881,0.024491
0.014794,-0.004168,1.018472,0.007249,-0.014784,0.016608,0.999726,0.130017,-0.032927,-0.039722,0.276139,-0.299840,0.021930,-0.273507,-0.013049,0.066630,0.283796,-0.295680,-0.083670,0.010269,0.018387,1.646187,0.730127,1.126195,0.480124,0.359757,-0.097659,-0.069950,-1.394226,-0.929390,0.929680,-0.807316,0.356292,0.090226
0.015722,-0.004530,1.018376,0.007028,-0.014215,0.016999,0.999730,0.129187,-0.034052,-0.038846,0.277582,-0.301082,0.021162,-0.274118,-0.013240,0.067563,0.284462,-0.296518,-0.083926,0.009894,0.031700,1.644024,0.760025,1.118992,0.500734,0.363760,-0.110854,-0.065805,-1.398268,-0.931605,0.928314,-0.821655,0.358841,0.167389
0.016672,-0.004873,1.018281,0.006807,-0.013611,0.017315,0.999734,0.128518,-0.035106,-0.037989,0.278895,-0.302319,0.020400,-0.274547,-0.013641,0.068506,0.285346,-0.297340,-0.084150,0.009534,0.042807,1.641906,0.785832,1.112238,0.520235,0.365321,-0.116816,-0.064728,-1.401196,-0.934196,0.924917,-0.836398,0.360278,0.236083
0.017652,-0.005196,1.018192,0.006612,-0.012980,0.017444,0.999742,0.128180,-0.035955,-0.037186,0.279916,-0.303495,0.019647,-0.274616,-0.014265,0.069419,0.286444,-0.298067,-0.084355,0.009232,0.051756,1.639435,0.807598,1.105965,0.537662,0.364125,-0.119384,-0.065213,-1.402067,-0.937275,0.920744,-0.852358,0.361292,0.292884
0.018670,-0.005501,1.018110,0.006428,-0.012380,0.017423,0.999751,0.128124,-0.036612,-0.036389,0.280857,-0.304683,0.018872,-0.274352,-0.014830,0.070292,0.287530,-0.298702,-0.084537,0.009047,0.058542,1.636453,0.825474,1.100348,0.552246,0.360342,-0.122598,-0.066262,-1.400990,-0.940032,0.916972,-0.870456,0.360786,0.333496
0.019738,-0.005776,1.018035,0.006266,-0.011765,0.017390,0.999760,0.128243,-0.037241,-0.035659,0.281777,-0.305864,0.018143,-0.274109,-0.015325,0.071075,0.288479,-0.299256,-0.084661,0.008954,0.062641,1.632950,0.839842,1.094718,0.563355,0.357656,-0.126855,-0.069543,-1.397594,-0.943829,0.912708,-0.885631,0.358727,0.352925
0.020870,-0.006000,1.017969,0.006147,-0.011116,0.017481,0.999767,0.128134,-0.037866,-0.035128,0.282612,-0.306964,0.017515,-0.274106,-0.015815,0.071665,0.289377,-0.299778,-0.084655,0.008936,0.065150,1.629188,0.850350,1.089459,0.572192,0.355101,-0.132480,-0.074101,-1.393435,-0.947967,0.908514,-0.897158,0.356752,0.357335
0.022107,-0.006176,1.017917,0.006096,-0.010529,0.017441,0.999774,0.128178,-0.037928,-0.034774,0.282981,-0.307985,0.016967,-0.273987,-0.016066,0.071966,0.290181,-0.300299,-0.084505,0.008880,0.066006,1.625499,0.857715,1.085193,0.578962,0.353627,-0.140547,-0.078700,-1.389477,-0.951165,0.905309,-0.905502,0.354983,0.358930
0.023474,-0.006321,1.017878,0.006122,-0.010030,0.017410,0.999779,0.128234,-0.037354,-0.034566,0.282873,-0.308932,0.016456,-0.273901,-0.015906,0.071965,0.290809,-0.300860,-0.084234,0.008820,0.065401,1.622218,0.862712,1.081934,0.583989,0.353362,-0.152249,-0.083181,-1.386215,-0.953358,0.903000,-0.911578,0.353812,0.359964
0.024978,-0.006449,1.017850,0.006196,-0.009641,0.017494,0.999781,0.128136,-0.036204,-0.034415,0.282402,-0.309808,0.015941,-0.274030,-0.015174,0.071720,0.291160,-0.301475,-0.083861,0.008709,0.064304,1.619701,0.866098,1.079511,0.588621,0.354888,-0.166038,-0.086591,-1.384073,-0.954699,0.901802,-0.915509,0.353018,0.360596
0.026605,-0.006558,1.017831,0.006237,-0.009379,0.017683,0.999780,0.127889,-0.034446,-0.034162,0.281486,-0.310575,0.015413,-0.274390,-0.013851,0.071383,0.291261,-0.302110,-0.083401,0.008517,0.063177,1.618062,0.868478,1.077820,0.593935,0.357957,-0.178732,-0.088951,-1.382900,-0.955704,0.901487,-0.917575,0.352420,0.361645
0.028335,-0.006658,1.017799,0.006265,-0.009219,0.017960,0.999777,0.127435,-0.032534,-0.033838,0.280894,-0.311546,0.014892,-0.274910,-0.012284,0.070990,0.291578,-0.302911,-0.082902,0.008232,0.062000,1.617223,0.870253,1.076781,0.599215,0.361351,-0.189310,-0.090489,-1.382501,-0.957121,0.901372,-0.917861,0.352095,0.363359
0.030152,-0.006747,1.017751,0.006262,-0.009174,0.018270,0.999771,0.126872,-0.030494,-0.033419,0.280698,-0.312764,0.014371,-0.275392,-0.010499,0.070570,0.292151,-0.303871,-0.082372,0.007889,0.061200,1.617335,0.871648,1.077223,0.604293,0.363003,-0.198593,-0.091227,-1.382545,-0.959661,0.901173,-0.917001,0.351973,0.364565
0.032048,-0.006827,1.017694,0.006238,-0.009254,0.018572,0.999765,0.126306,-0.028225,-0.032916,0.280714,-0.314132,0.013844,-0.275769,-0.008480,0.070110,0.292932,-0.304839,-0.081828,0.007444,0.060849,1.618184,0.873211,1.078831,0.609255,0.363700,-0.206630,-0.090491,-1.382896,-0.962083,0.900767,-0.917538,0.352038,0.364633
