0.000705,-0.000113,0.996441,0.001571,0.052005,-0.128037,0.990404,0.244649,-0.313964,-0.166106,0.465339,-0.294218,0.149914,-0.225521,-0.451927,-0.102557,0.434326,-0.161066,0.102839,-0.012205,0.140826,1.450905,0.772136,0.867167,0.255702,0.038871,0.501366,-0.257965,-1.537965,-0.179325,0.866207,-0.175352,-0.001691,-0.241897
-0.000060,0.000013,0.994311,0.002126,0.053347,-0.131853,0.989830,0.268524,-0.327792,-0.174104,0.487129,-0.316136,0.165070,-0.233803,-0.467760,-0.099387,0.453802,-0.165138,0.111246,-0.005224,0.325180,1.261250,1.103656,0.525867,0.407303,0.129972,0.379361,-0.215129,-1.471008,-0.308429,0.746730,-0.285924,0.078871,-0.213083
-0.001233,0.000047,0.993363,0.002025,0.054177,-0.133730,0.989534,0.275382,-0.333277,-0.175793,0.491210,-0.319425,0.168635,-0.231471,-0.473853,-0.098036,0.459790,-0.166604,0.111272,0.000366,0.394437,1.175235,1.236656,0.353025,0.461456,0.176861,0.284152,-0.161642,-1.427155,-0.423588,0.674853,-0.359953,0.107290,-0.174622
-0.002434,0.000072,0.992894,0.001809,0.054886,-0.135050,0.989316,0.278437,-0.337121,-0.176184,0.492237,-0.319307,0.169951,-0.228194,-0.478092,-0.096747,0.463284,-0.167042,0.109911,0.004528,0.418048,1.141326,1.284557,0.277901,0.481563,0.201260,0.237936,-0.119074,-1.397260,-0.507482,0.625738,-0.407055,0.116931,-0.143209
-0.003561,0.000107,0.992554,0.001642,0.055477,-0.136116,0.989137,0.280543,-0.340393,-0.176338,0.493177,-0.319478,0.169429,-0.225151,-0.481860,-0.095679,0.466402,-0.167269,0.108478,0.007576,0.427551,1.127012,1.304095,0.245122,0.489629,0.213603,0.218474,-0.090709,-1.377518,-0.561771,0.592461,-0.435344,0.120793,-0.121872
-0.004606,0.000165,0.992263,0.001483,0.055949,-0.136886,0.989004,0.282018,-0.343447,-0.176431,0.494462,-0.319508,0.169255,-0.222522,-0.485318,-0.094795,0.469535,-0.167541,0.107108,0.009898,0.432472,1.119923,1.314075,0.229621,0.491280,0.219603,0.210259,-0.073320,-1.364958,-0.594784,0.571087,-0.451228,0.122757,-0.108619
-0.005563,0.000250,0.992019,0.001273,0.056317,-0.137467,0.988903,0.283114,-0.346137,-0.176406,0.495678,-0.319340,0.169616,-0.220333,-0.488272,-0.093898,0.472330,-0.167793,0.105905,0.011738,0.436147,1.115583,1.320182,0.221522,0.490285,0.221832,0.206634,-0.063192,-1.357292,-0.614194,0.558124,-0.459192,0.123829,-0.101590
-0.006428,0.000365,0.991845,0.001032,0.056595,-0.137987,0.988815,0.284026,-0.348284,-0.176308,0.496449,-0.318923,0.170278,-0.218757,-0.490439,-0.092959,0.473997,-0.167660,0.104848,0.013274,0.439909,1.112360,1.324273,0.217223,0.489792,0.222846,0.205252,-0.057281,-1.352892,-0.624980,0.550744,-0.463004,0.124177,-0.098464
-0.007203,0.000493,0.991738,0.000747,0.056750,-0.138530,0.988731,0.284804,-0.349907,-0.176048,0.496915,-0.318416,0.171037,-0.217657,-0.491726,-0.091945,0.474528,-0.167113,0.103837,0.014552,0.443134,1.109708,1.327260,0.215217,0.489769,0.223760,0.204499,-0.053763,-1.350909,-0.630090,0.547025,-0.465907,0.124530,-0.096958
-0.007897,0.000613,0.991683,0.000433,0.056739,-0.139051,0.988658,0.285585,-0.350954,-0.175637,0.497151,-0.317948,0.171536,-0.216781,-0.492201,-0.090970,0.474344,-0.166384,0.102820,0.015541,0.445311,1.107346,1.329423,0.214690,0.489709,0.225035,0.203351,-0.051928,-1.350717,-0.631618,0.545577,-0.469669,0.125699,-0.095023
