-0.000049,-0.000014,1.018520,0.001298,-0.003804,-0.043143,0.999061,0.284881,-0.029170,0.025396,0.291312,-0.286228,-0.019923,-0.306139,-0.053226,-0.027805,0.336812,-0.267387,0.017481,-0.004129,-0.116958,1.672108,0.089578,1.314419,-0.036394,0.221971,-0.093748,-0.146384,-1.615211,-0.058361,1.208857,-0.155711,0.188852,0.116054
0.000061,-0.000057,1.017563,0.001293,-0.004302,-0.043720,0.999034,0.306392,-0.027248,0.028189,0.290499,-0.297888,-0.024701,-0.326314,-0.053636,-0.030689,0.337458,-0.279820,0.020964,-0.003179,-0.121475,1.671320,0.132324,1.238714,0.009844,0.304097,-0.109131,-0.188771,-1.591521,-0.154245,1.115725,-0.305888,0.282381,0.175618
-0.000278,-0.000148,1.017314,0.001294,-0.004317,-0.043828,0.999029,0.309999,-0.026662,0.028935,0.289200,-0.299024,-0.025792,-0.329289,-0.053821,-0.031197,0.337442,-0.281609,0.021462,-0.002562,-0.114761,1.663171,0.183281,1.203857,0.056765,0.338941,-0.117964,-0.195884,-1.564778,-0.261559,1.065634,-0.433989,0.319232,0.222163
-0.000679,-0.000248,1.017296,0.001256,-0.004323,-0.043673,0.999036,0.310279,-0.026491,0.029217,0.287979,-0.298341,-0.025995,-0.329908,-0.053807,-0.031052,0.337145,-0.281615,0.021372,-0.002185,-0.102513,1.653886,0.237946,1.184893,0.102055,0.354041,-0.126101,-0.183353,-1.539563,-0.369715,1.030176,-0.541042,0.330162,0.260947
-0.001024,-0.000348,1.017316,0.001155,-0.004371,-0.043522,0.999042,0.310010,-0.026613,0.029548,0.287462,-0.297806,-0.026117,-0.330177,-0.053694,-0.030681,0.336916,-0.281444,0.021199,-0.001980,-0.087485,1.644809,0.293722,1.171357,0.145174,0.361783,-0.134099,-0.163563,-1.516332,-0.469651,0.999168,-0.630264,0.330385,0.294579
-0.001300,-0.000439,1.017332,0.001003,-0.004497,-0.043422,0.999046,0.309662,-0.026810,0.030010,0.287524,-0.297603,-0.026290,-0.330275,-0.053452,-0.030258,0.336845,-0.281329,0.021041,-0.001876,-0.071075,1.635980,0.348982,1.159437,0.186168,0.366753,-0.141811,-0.143932,-1.495634,-0.555364,0.971145,-0.703553,0.325790,0.323782
-0.001511,-0.000517,1.017348,0.000857,-0.004748,-0.043369,0.999047,0.309500,-0.026638,0.030534,0.287526,-0.297470,-0.026553,-0.330328,-0.052952,-0.029969,0.336792,-0.281262,0.020903,-0.001821,-0.054128,1.627354,0.402392,1.147751,0.225237,0.370514,-0.149114,-0.128182,-1.478150,-0.624171,0.947145,-0.762418,0.318965,0.348433
-0.001668,-0.000577,1.017365,0.000776,-0.005078,-0.043369,0.999046,0.309409,-0.026048,0.030951,0.287277,-0.297387,-0.026454,-0.330212,-0.052376,-0.029901,0.336854,-0.281249,0.020778,-0.001773,-0.037536,1.618796,0.453187,1.135995,0.262066,0.373550,-0.156209,-0.117497,-1.464059,-0.676557,0.927635,-0.808566,0.311909,0.368287
-0.001774,-0.000613,1.017381,0.000740,-0.005480,-0.043434,0.999041,0.309473,-0.025087,0.031305,0.286831,-0.297320,-0.026331,-0.329999,-0.051721,-0.030027,0.337037,-0.281315,0.020710,-0.001711,-0.022042,1.610271,0.500815,1.124290,0.296063,0.376339,-0.163697,-0.111419,-1.453185,-0.714776,0.912424,-0.843793,0.305868,0.383461
-0.001838,-0.000637,1.017395,0.000746,-0.005947,-0.043535,0.999034,0.309680,-0.023822,0.031610,0.286247,-0.297281,-0.026263,-0.329797,-0.050966,-0.030310,0.337304,-0.281459,0.020734,-0.001638,-0.007679,1.602071,0.544488,1.112871,0.327403,0.378794,-0.171529,-0.108459,-1.445107,-0.742111,0.900906,-0.869897,0.300531,0.394118
-0.001896,-0.000640,1.017401,0.000746,-0.006390,-0.043583,0.999029,0.309848,-0.022662,0.031851,0.285744,-0.297266,-0.026207,-0.329639,-0.050342,-0.030603,0.337751,-0.281678,0.020696,-0.001579,0.005187,1.594331,0.583778,1.102012,0.355995,0.380879,-0.179415,-0.107109,-1.439286,-0.761467,0.892396,-0.889072,0.295885,0.401625
-0.001970,-0.000620,1.017393,0.000707,-0.006763,-0.043520,0.999029,0.309848,-0.021862,0.032046,0.285527,-0.297302,-0.026137,-0.329540,-0.050003,-0.030791,0.338511,-0.282000,0.020471,-0.001544,0.016308,1.587222,0.618159,1.091982,0.381938,0.382422,-0.187223,-0.106409,-1.435073,-0.775329,0.886216,-0.903080,0.292567,0.407070
-0.002054,-0.000593,1.017376,0.000668,-0.007074,-0.043455,0.999030,0.309787,-0.021404,0.032245,0.285692,-0.297495,-0.026051,-0.329479,-0.049803,-0.030914,0.339257,-0.282274,0.020271,-0.001530,0.025668,1.580834,0.647659,1.083200,0.405185,0.383207,-0.194898,-0.106131,-1.431969,-0.785373,0.881700,-0.912888,0.290617,0.410867
-0.002148,-0.000537,1.017354,0.000603,-0.007302,-0.043399,0.999031,0.309703,-0.021277,0.032419,0.286138,-0.297806,-0.025961,-0.329409,-0.049720,-0.030954,0.339907,-0.282450,0.020203,-0.001514,0.032953,1.575064,0.672684,1.075752,0.425142,0.383691,-0.201968,-0.106054,-1.429707,-0.792535,0.878531,-0.919305,0.289692,0.413382
-0.002257,-0.000448,1.017326,0.000525,-0.007458,-0.043388,0.999030,0.309671,-0.021433,0.032509,0.286844,-0.298215,-0.025879,-0.329131,-0.049836,-0.030947,0.340590,-0.282572,0.020279,-0.001504,0.038785,1.570225,0.692825,1.069814,0.442436,0.383938,-0.210519,-0.105823,-1.428118,-0.797472,0.876472,-0.923310,0.289076,0.414599
-0.002367,-0.000319,1.017298,0.000437,-0.007557,-0.043439,0.999027,0.309715,-0.021714,0.032536,0.287634,-0.298670,-0.025781,-0.328771,-0.050075,-0.030936,0.341242,-0.282607,0.020352,-0.001478,0.043421,1.566334,0.709037,1.065226,0.457531,0.384015,-0.219946,-0.105028,-1.427166,-0.800336,0.875421,-0.926573,0.288043,0.415670
-0.002485,-0.000160,1.017279,0.000368,-0.007636,-0.043551,0.999022,0.309855,-0.021952,0.032479,0.288266,-0.299070,-0.025645,-0.328395,-0.050378,-0.030963,0.341745,-0.282521,0.020466,-0.001425,0.047042,1.563308,0.722238,1.061530,0.470756,0.383845,-0.228958,-0.104044,-1.426559,-0.802102,0.875092,-0.929224,0.286596,0.417044
-0.002598,0.000025,1.017267,0.000334,-0.007701,-0.043707,0.999015,0.310021,-0.022064,0.032321,0.288709,-0.299398,-0.025480,-0.327990,-0.050735,-0.031084,0.342176,-0.282369,0.020613,-0.001326,0.049857,1.560958,0.733038,1.058421,0.482496,0.383257,-0.236433,-0.103449,-1.425973,-0.803414,0.874894,-0.931095,0.285098,0.418723
-0.002711,0.000226,1.017258,0.000315,-0.007759,-0.043913,0.999005,0.310246,-0.022131,0.032115,0.289084,-0.299676,-0.025302,-0.327492,-0.051146,-0.031252,0.342631,-0.282206,0.020761,-0.001198,0.051559,1.558917,0.742346,1.055711,0.492386,0.382233,-0.241661,-0.103518,-1.425384,-0.804570,0.874487,-0.931976,0.283927,0.420341
-0.002834,0.000432,1.017252,0.000285,-0.007822,-0.044176,0.998993,0.310562,-0.022171,0.031934,0.289405,-0.299900,-0.025124,-0.326916,-0.051582,-0.031392,0.343082,-0.282004,0.020885,-0.001063,0.052108,1.557034,0.750526,1.053315,0.500167,0.381437,-0.244788,-0.103777,-1.424846,-0.805575,0.873890,-0.932156,0.283159,0.421142
-0.002970,0.000633,1.017246,0.000230,-0.007883,-0.044428,0.998981,0.310779,-0.022346,0.031807,0.289894,-0.300130,-0.024934,-0.326374,-0.051996,-0.031467,0.343540,-0.281794,0.020972,-0.000931,0.052156,1.555513,0.756788,1.051119,0.506572,0.380981,-0.247152,-0.103979,-1.424533,-0.806008,0.873150,-0.932118,0.282756,0.421274
-0.003114,0.000826,1.017236,0.000142,-0.007942,-0.044691,0.998969,0.310894,-0.022630,0.031757,0.290533,-0.300400,-0.024728,-0.325870,-0.052369,-0.031469,0.343997,-0.281611,0.021023,-0.000841,0.051891,1.554375,0.761273,1.049144,0.511938,0.380250,-0.249161,-0.103995,-1.424543,-0.805879,0.872471,-0.932142,0.282752,0.421239
