0.000612,-0.000036,1.013976,-0.000000,0.025352,-0.059146,0.997927,0.281330,-0.210266,0.045016,0.382464,-0.239283,-0.018842,-0.257591,-0.175805,-0.053381,0.345454,-0.285883,0.064101,-0.004768,0.035499,1.556099,0.327800,1.084004,0.197442,0.102611,0.438229,-0.125269,-1.511325,-0.109963,1.063438,-0.218767,0.090427,-0.384258
0.000888,-0.000246,1.012690,-0.000042,0.025598,-0.061579,0.997774,0.304840,-0.217420,0.044873,0.390618,-0.251240,-0.021265,-0.271625,-0.179353,-0.053111,0.352277,-0.297893,0.071564,-0.000284,0.183608,1.443986,0.628009,0.868533,0.380416,0.206530,0.392162,-0.077431,-1.450791,-0.238336,0.955987,-0.325104,0.169894,-0.378195
0.000901,-0.000344,1.012289,-0.000293,0.025616,-0.062657,0.997706,0.310173,-0.218976,0.045776,0.392179,-0.253486,-0.022297,-0.272470,-0.179281,-0.052836,0.353887,-0.300462,0.072334,0.003385,0.284339,1.359558,0.844027,0.707235,0.515057,0.249322,0.305429,-0.023033,-1.409822,-0.364126,0.889852,-0.410156,0.199486,-0.346864
0.000868,-0.000420,1.012143,-0.000449,0.025676,-0.063528,0.997650,0.312284,-0.219736,0.046280,0.392904,-0.254011,-0.022032,-0.270526,-0.179182,-0.052629,0.354727,-0.301847,0.072461,0.005913,0.335066,1.308472,0.964266,0.608027,0.594244,0.261148,0.235337,0.019939,-1.377765,-0.467740,0.841896,-0.480431,0.208496,-0.315047
0.000880,-0.000472,1.012131,-0.000619,0.025783,-0.064035,0.997614,0.313400,-0.219996,0.046731,0.392691,-0.253988,-0.022962,-0.269091,-0.179031,-0.052302,0.354907,-0.301503,0.071790,0.007635,0.355578,1.280828,1.024961,0.553731,0.635168,0.264765,0.192941,0.048813,-1.353187,-0.543904,0.806727,-0.536069,0.209075,-0.285944
0.000852,-0.000531,1.012106,-0.000670,0.025836,-0.064412,0.997589,0.314110,-0.220295,0.046893,0.392740,-0.253932,-0.023329,-0.268353,-0.179170,-0.052046,0.355214,-0.301893,0.071646,0.008909,0.363672,1.266980,1.054622,0.525548,0.657244,0.266468,0.170584,0.066611,-1.335109,-0.597765,0.781775,-0.576089,0.206856,-0.263510
0.000879,-0.000567,1.012077,-0.000665,0.026012,-0.064626,0.997570,0.314569,-0.220791,0.046802,0.392908,-0.254091,-0.023346,-0.267972,-0.179282,-0.051897,0.355055,-0.302223,0.071839,0.009770,0.367911,1.259660,1.069983,0.511183,0.668735,0.267273,0.158483,0.078012,-1.322834,-0.634287,0.764829,-0.605083,0.204300,-0.248045
0.000890,-0.000547,1.012078,-0.000686,0.026160,-0.064715,0.997561,0.314834,-0.221141,0.046684,0.392820,-0.253809,-0.023354,-0.267303,-0.179553,-0.051872,0.355288,-0.302258,0.071583,0.010337,0.370194,1.256508,1.077735,0.503675,0.674329,0.267758,0.151488,0.085001,-1.314461,-0.657628,0.754262,-0.624736,0.202076,-0.236753
0.000907,-0.000507,1.012088,-0.000709,0.026310,-0.064784,0.997552,0.314972,-0.221443,0.046590,0.392714,-0.253594,-0.023077,-0.267196,-0.179893,-0.051795,0.355465,-0.302179,0.071396,0.010734,0.371200,1.255217,1.080938,0.500212,0.677221,0.268009,0.147438,0.090083,-1.309461,-0.672621,0.748017,-0.637492,0.200220,-0.227408
0.000939,-0.000436,1.012138,-0.000722,0.026409,-0.064853,0.997545,0.315465,-0.221211,0.046460,0.391857,-0.253100,-0.022669,-0.266854,-0.179836,-0.051833,0.355070,-0.301662,0.071629,0.010924,0.371337,1.254568,1.082193,0.499023,0.678607,0.267551,0.145853,0.092518,-1.305601,-0.684628,0.744036,-0.645020,0.199919,-0.222679
